iter	Passed	Remaining
1673	16424	22821
1674	16435	22812
1675	16444	22803
1676	16454	22792
1677	16464	22782
1678	16473	22773
1679	16482	22761
1680	16492	22752
1681	16503	22743
1682	16514	22736
1683	16523	22724
1684	16533	22715
1685	16542	22704
1686	16553	22696
1687	16564	22687
1688	16573	22676
1689	16581	22665
1690	16590	22653
1691	16600	22643
1692	16610	22635
1693	16621	22626
1694	16632	22617
1695	16640	22605
1696	16652	22598
1697	16663	22590
1698	16673	22581
1699	16684	22572
1700	16693	22562
1701	16704	22553
1702	16715	22545
1703	16722	22532
1704	16732	22522
1705	16739	22508
1706	16749	22499
1707	16758	22488
1708	16768	22479
1709	16777	22467
1710	16787	22458
1711	16798	22450
1712	16809	22441
1713	16819	22432
1714	16827	22420
1715	16838	22412
1716	16848	22402
1717	16859	22394
1718	16870	22385
1719	16877	22372
1720	16886	22362
1721	16898	22354
1722	16908	22344
1723	16920	22337
1724	16930	22328
1725	16940	22319
1726	16949	22308
1727	16959	22298
1728	16968	22288
1729	16979	22280
1730	16988	22268
1731	16997	22257
1732	17007	22248
1733	17019	22241
1734	17028	22230
1735	17038	22220
1736	17048	22210
1737	17058	22201
1738	17064	22187
1739	17076	22180
1740	17087	22171
1741	17096	22160
1742	17104	22149
1743	17113	22138
1744	17123	22128
1745	17135	22121
1746	17146	22112
1747	17156	22102
1748	17165	22091
1749	17174	22081
1750	17185	22073
1751	17194	22061
1752	17204	22053
1753	17212	22040
1754	17223	22031
1755	17233	22023
1756	17243	22013
1757	17252	22001
1758	17261	21991
1759	17271	21982
1760	17278	21968
1761	17289	21960
1762	17300	21951
1763	17311	21944
1764	17321	21934
1765	17330	21923
1766	17340	21913
1767	17350	21903
1768	17359	21892
1769	17364	21877
1770	17375	21868
1771	17385	21859
1772	17395	21849
1773	17406	21841
1774	17417	21833
1775	17428	21824
1776	17437	21813
1777	17446	21802
1778	17456	21794
1779	17465	21783
1780	17477	21775
1781	17487	21766
1782	17497	21756
1783	17509	21749
1784	17517	21737
1785	17527	21727
1786	17536	21717
1787	17546	21707
1788	17555	21696
1789	17565	21686
1790	17575	21677
1791	17586	21668
1792	17595	21658
1793	17604	21647
1794	17615	21639
1795	17624	21628
1796	17634	21618
1797	17643	21607
1798	17653	21598
1799	17663	21589
1800	17675	21581
1801	17683	21569
1802	17692	21559
1803	17703	21550
1804	17713	21541
1805	17725	21533
1806	17736	21525
1807	17747	21516
1808	17756	21505
1809	17764	21494
1810	17774	21484
1811	17784	21474
1812	17793	21464
1813	17803	21454
1814	17814	21446
1815	17824	21436
1816	17835	21428
1817	17845	21419
1818	17857	21410
1819	17866	21400
1820	17875	21390
1821	17885	21380
1822	17892	21366
1823	17902	21357
1824	17912	21347
1825	17923	21339
1826	17934	21331
1827	17945	21322
1828	17954	21311
1829	17964	21302
1830	17975	21294
1831	17984	21282
1832	17996	21275
1833	18006	21266
1834	18017	21257
1835	18026	21247
1836	18036	21236
1837	18045	21226
1838	18055	21216
1839	18064	21206
1840	18075	21197
1841	18085	21188
1842	18096	21179
1843	18107	21171
1844	18117	21161
1845	18127	21152
1846	18138	21143
1847	18148	21134
1848	18157	21123
1849	18166	21112
1850	18176	21102
1851	18184	21091
1852	18192	21079
1853	18203	21070
1854	18211	21058
1855	18220	21047
1856	18228	21036
1857	18234	21022
1858	18245	21013
1859	18255	21003
1860	18261	20988
1861	18272	20980
1862	18281	20969
1863	18290	20960
1864	18301	20950
1865	18312	20942
1866	18318	20928
1867	18326	20916
1868	18337	20907
1869	18348	20899
1870	18357	20889
1871	18368	20880
1872	18379	20871
1873	18389	20862
1874	18399	20852
1875	18410	20843
1876	18419	20833
1877	18430	20824
1878	18440	20814
1879	18450	20806
1880	18461	20797
1881	18473	20790
1882	18483	20781
1883	18493	20771
1884	18504	20762
1885	18513	20752
1886	18524	20743
1887	18535	20735
1888	18544	20723
1889	18554	20714
1890	18562	20702
1891	18572	20692
1892	18582	20682
1893	18592	20673
1894	18603	20665
1895	18611	20653
1896	18622	20644
1897	18631	20634
1898	18640	20623
1899	18649	20612
1900	18659	20603
1901	18669	20593
1902	18679	20583
1903	18688	20573
1904	18699	20564
1905	18709	20554
1906	18721	20547
1907	18731	20538
1908	18740	20527
1909	18750	20517
1910	18761	20509
1911	18771	20499
1912	18778	20486
1913	18789	20477
1914	18797	20466
1915	18808	20457
1916	18818	20448
1917	18827	20437
1918	18838	20428
1919	18845	20415
1920	18856	20407
1921	18867	20398
1922	18876	20388
1923	18886	20378
1924	18895	20368
1925	18905	20358
1926	18915	20348
1927	18925	20338
1928	18933	20327
1929	18942	20316
1930	18951	20305
1931	18962	20297
1932	18973	20288
1933	18982	20278
1934	18991	20267
1935	19000	20257
1936	19011	20247
1937	19019	20236
1938	19031	20228
1939	19041	20218
1940	19052	20210
1941	19063	20201
1942	19073	20193
1943	19083	20183
1944	19094	20173
1945	19103	20164
1946	19111	20151
1947	19121	20142
1948	19131	20132
1949	19141	20122
1950	19152	20114
1951	19162	20105
1952	19169	20091
1953	19180	20083
1954	19190	20073
1955	19199	20063
1956	19211	20055
1957	19220	20044
1958	19231	20036
1959	19241	20026
1960	19250	20016
1961	19259	20005
1962	19270	19996
1963	19280	19987
1964	19290	19977
1965	19301	19969
1966	19312	19960
1967	19321	19950
1968	19333	19941
1969	19342	19931
1970	19351	19921
1971	19362	19912
1972	19372	19902
1973	19380	19891
1974	19389	19880
1975	19400	19871
1976	19410	19862
1977	19421	19853
1978	19431	19843
1979	19441	19834
1980	19451	19824
1981	19460	19813
1982	19471	19805
1983	19481	19795
1984	19487	19781
1985	19498	19773
1986	19507	19763
1987	19518	19753
1988	19528	19744
1989	19538	19735
1990	19547	19724
1991	19558	19715
1992	19567	19704
1993	19577	19694
1994	19585	19683
1995	19596	19675
1996	19606	19665
1997	19617	19656
1998	19628	19648
1999	19638	19638
2000	19646	19627
2001	19656	19617
2002	19667	19608
2003	19676	19597
2004	19685	19587
2005	19696	19578
2006	19706	19569
2007	19714	19557
2008	19725	19548
2009	19734	19537
2010	19743	19527
2011	19754	19518
2012	19764	19508
2013	19774	19499
2014	19782	19488
2015	19795	19480
2016	19805	19471
2017	19815	19461
2018	19824	19451
2019	19834	19442
2020	19843	19431
2021	19853	19421
2022	19861	19410
2023	19873	19402
2024	19882	19392
2025	19893	19383
2026	19903	19372
2027	19913	19363
2028	19922	19353
2029	19933	19344
2030	19942	19333
2031	19951	19323
2032	19963	19315
2033	19973	19305
2034	19983	19295
2035	19993	19286
2036	20003	19277
2037	20014	19268
2038	20024	19258
2039	20034	19248
2040	20044	19239
2041	20055	19230
2042	20067	19222
2043	20073	19209
2044	20083	19199
2045	20089	19185
2046	20099	19176
2047	20108	19166
2048	20119	19157
2049	20127	19145
2050	20137	19135
2051	20147	19126
2052	20158	19117
2053	20168	19107
2054	20178	19098
2055	20188	19088
2056	20198	19079
2057	20207	19068
2058	20218	19059
2059	20225	19047
2060	20235	19037
2061	20242	19025
2062	20253	19016
2063	20264	19008
2064	20275	18999
2065	20286	18990
2066	20297	18981
2067	20307	18971
2068	20318	18963
2069	20329	18954
2070	20339	18945
2071	20350	18935
2072	20359	18925
2073	20369	18916
2074	20379	18906
2075	20387	18894
2076	20398	18886
2077	20407	18875
2078	20417	18865
2079	20427	18856
2080	20435	18844
2081	20440	18830
2082	20451	18821
2083	20460	18811
2084	20469	18800
2085	20481	18792
2086	20492	18784
2087	20502	18774
2088	20512	18765
2089	20522	18754
2090	20530	18743
2091	20540	18734
2092	20549	18723
2093	20560	18714
2094	20570	18705
2095	20580	18694
2096	20590	18685
2097	20601	18676
2098	20610	18666
2099	20620	18656
2100	20630	18647
2101	20641	18637
2102	20649	18626
2103	20659	18616
2104	20670	18608
2105	20680	18598
2106	20688	18587
2107	20697	18577
2108	20707	18566
2109	20717	18556
2110	20727	18547
2111	20738	18538
2112	20748	18529
2113	20757	18519
2114	20768	18509
2115	20778	18499
2116	20789	18491
2117	20798	18481
2118	20808	18471
2119	20819	18462
2120	20829	18453
2121	20841	18444
2122	20851	18435
2123	20862	18426
2124	20873	18417
2125	20884	18408
2126	20893	18398
2127	20903	18388
2128	20913	18379
2129	20919	18365
2130	20928	18355
2131	20938	18345
2132	20949	18337
2133	20958	18326
2134	20967	18315
2135	20978	18307
2136	20987	18296
2137	20998	18287
2138	21009	18278
2139	21019	18269
2140	21028	18258
2141	21038	18248
2142	21048	18239
2143	21057	18228
2144	21066	18218
2145	21076	18208
2146	21086	18199
2147	21096	18189
2148	21107	18180
2149	21115	18168
2150	21124	18158
2151	21134	18149
2152	21145	18140
2153	21156	18130
2154	21165	18121
2155	21174	18110
2156	21184	18100
2157	21194	18091
2158	21205	18081
2159	21214	18071
2160	21225	18062
2161	21233	18051
2162	21244	18042
2163	21254	18032
2164	21264	18023
2165	21275	18014
2166	21286	18005
2167	21296	17995
2168	21306	17986
2169	21315	17975
2170	21326	17966
2171	21332	17954
2172	21342	17943
2173	21351	17933
2174	21361	17924
2175	21371	17913
2176	21379	17903
2177	21391	17894
2178	21398	17882
2179	21408	17873
2180	21420	17864
2181	21431	17856
2182	21441	17847
2183	21452	17837
2184	21462	17828
2185	21471	17817
2186	21482	17808
2187	21492	17799
2188	21502	17789
2189	21512	17780
2190	21523	17770
2191	21532	17760
2192	21541	17750
2193	21552	17740
2194	21563	17731
2195	21575	17724
2196	21583	17713
2197	21593	17703
2198	21605	17694
2199	21615	17685
2200	21625	17675
2201	21634	17664
2202	21643	17655
2203	21652	17644
2204	21662	17634
2205	21673	17625
2206	21683	17615
2207	21692	17605
2208	21703	17596
2209	21711	17585
2210	21721	17575
2211	21730	17565
2212	21740	17555
2213	21752	17547
2214	21762	17537
2215	21773	17528
2216	21784	17519
2217	21795	17510
2218	21804	17500
2219	21816	17492
2220	21826	17483
2221	21835	17472
2222	21845	17462
2223	21856	17453
2224	21868	17445
2225	21877	17435
2226	21889	17426
2227	21899	17417
2228	21911	17409
2229	21921	17399
2230	21932	17390
2231	21943	17381
2232	21953	17372
2233	21964	17362
2234	21973	17353
2235	21984	17343
2236	21995	17334
2237	22005	17325
2238	22016	17316
2239	22024	17305
2240	22036	17297
2241	22046	17286
2242	22054	17276
2243	22065	17266
2244	22076	17258
2245	22087	17249
2246	22097	17239
2247	22106	17228
2248	22115	17218
2249	22125	17209
2250	22136	17200
2251	22146	17189
2252	22157	17180
2253	22165	17169
2254	22176	17160
2255	22183	17149
2256	22194	17139
2257	22204	17130
2258	22210	17117
2259	22220	17107
2260	22230	17098
2261	22241	17089
2262	22251	17079
2263	22262	17070
2264	22274	17062
2265	22283	17052
2266	22294	17042
2267	22304	17033
2268	22314	17023
2269	22323	17012
2270	22334	17004
2271	22343	16993
2272	22354	16984
2273	22365	16975
2274	22375	16966
2275	22386	16957
2276	22396	16947
2277	22407	16938
2278	22419	16929
2279	22428	16920
2280	22439	16911
2281	22450	16901
2282	22461	16892
2283	22471	16882
2284	22481	16873
2285	22492	16864
2286	22503	16855
2287	22515	16847
2288	22526	16838
2289	22536	16828
2290	22547	16819
2291	22557	16809
2292	22567	16800
2293	22578	16791
2294	22589	16782
2295	22599	16772
2296	22609	16762
2297	22619	16753
2298	22628	16742
2299	22636	16731
2300	22645	16721
2301	22656	16712
2302	22667	16703
2303	22678	16693
2304	22687	16683
2305	22696	16672
2306	22706	16663
2307	22716	16653
2308	22723	16641
2309	22732	16631
2310	22740	16620
2311	22749	16609
2312	22758	16599
2313	22767	16588
2314	22777	16579
2315	22787	16568
2316	22796	16558
2317	22807	16549
2318	22818	16540
2319	22827	16530
2320	22836	16520
2321	22847	16510
2322	22858	16501
2323	22868	16491
2324	22877	16481
2325	22887	16472
2326	22896	16461
2327	22905	16450
2328	22914	16440
2329	22924	16431
2330	22933	16420
2331	22944	16411
2332	22954	16401
2333	22965	16392
2334	22976	16383
2335	22987	16374
2336	22997	16364
2337	23008	16355
2338	23018	16346
2339	23027	16335
2340	23036	16325
2341	23044	16314
2342	23054	16304
2343	23064	16294
2344	23074	16284
2345	23083	16274
2346	23093	16264
2347	23104	16255
2348	23114	16246
2349	23126	16237
2350	23137	16228
2351	23145	16217
2352	23155	16207
2353	23164	16197
2354	23174	16187
2355	23183	16176
2356	23193	16167
2357	23202	16157
2358	23213	16148
2359	23223	16138
2360	23232	16127
2361	23241	16117
2362	23251	16107
2363	23260	16097
2364	23271	16088
2365	23281	16078
2366	23292	16069
2367	23301	16059
2368	23311	16049
2369	23320	16039
2370	23331	16029
2371	23338	16018
2372	23348	16008
2373	23358	15998
2374	23369	15989
2375	23378	15979
2376	23387	15969
2377	23397	15958
2378	23407	15949
2379	23417	15939
2380	23424	15927
2381	23433	15917
2382	23442	15907
2383	23452	15897
2384	23462	15887
2385	23471	15876
2386	23480	15866
2387	23490	15857
2388	23501	15847
2389	23509	15837
2390	23519	15827
2391	23529	15817
2392	23539	15807
2393	23549	15797
2394	23559	15788
2395	23569	15778
2396	23578	15768
2397	23586	15757
2398	23598	15748
2399	23608	15739
2400	23617	15728
2401	23626	15717
2402	23636	15708
2403	23647	15699
2404	23657	15689
2405	23668	15680
2406	23679	15671
2407	23688	15661
2408	23700	15652
2409	23710	15643
2410	23719	15632
2411	23729	15623
2412	23740	15613
2413	23751	15604
2414	23760	15594
2415	23769	15583
2416	23778	15573
2417	23787	15563
2418	23798	15553
2419	23807	15543
2420	23819	15535
2421	23829	15525
2422	23839	15515
2423	23848	15505
2424	23859	15496
2425	23869	15486
2426	23876	15475
2427	23886	15465
2428	23897	15456
2429	23908	15447
2430	23918	15437
2431	23928	15427
2432	23939	15418
2433	23948	15408
2434	23958	15398
2435	23969	15389
2436	23979	15379
2437	23990	15370
2438	24000	15360
2439	24009	15350
2440	24019	15340
2441	24030	15331
2442	24040	15321
2443	24049	15311
2444	24057	15300
2445	24065	15289
2446	24075	15279
2447	24085	15269
2448	24095	15260
2449	24106	15250
2450	24116	15241
2451	24125	15231
2452	24137	15222
2453	24145	15211
2454	24156	15202
2455	24167	15193
2456	24179	15184
2457	24187	15173
2458	24198	15164
2459	24209	15155
2460	24218	15145
2461	24228	15135
2462	24238	15125
2463	24250	15117
2464	24260	15107
2465	24269	15097
2466	24279	15087
2467	24289	15077
2468	24297	15066
2469	24307	15057
2470	24317	15047
2471	24328	15037
2472	24339	15028
2473	24347	15017
2474	24358	15008
2475	24369	14999
2476	24378	14989
2477	24388	14979
2478	24397	14968
2479	24408	14960
2480	24418	14950
2481	24428	14940
2482	24439	14931
2483	24449	14921
2484	24460	14912
2485	24470	14902
2486	24480	14892
2487	24490	14883
2488	24499	14873
2489	24510	14863
2490	24519	14853
2491	24529	14843
2492	24540	14834
2493	24551	14825
2494	24560	14814
2495	24569	14804
2496	24580	14795
2497	24589	14785
2498	24599	14775
2499	24609	14765
2500	24619	14756
2501	24628	14745
2502	24638	14735
2503	24646	14725
2504	24657	14715
2505	24668	14706
2506	24679	14697
2507	24689	14687
2508	24699	14677
2509	24707	14667
2510	24717	14657
2511	24726	14646
2512	24736	14637
2513	24746	14627
2514	24757	14618
2515	24767	14608
2516	24778	14599
2517	24787	14588
2518	24798	14579
2519	24807	14569
2520	24818	14560
2521	24829	14550
2522	24838	14540
2523	24848	14531
2524	24857	14520
2525	24868	14511
2526	24877	14501
2527	24887	14491
2528	24898	14482
2529	24907	14471
2530	24918	14462
2531	24929	14453
2532	24940	14444
2533	24949	14433
2534	24959	14424
2535	24969	14414
2536	24980	14405
2537	24989	14395
2538	24999	14385
2539	25009	14375
2540	25019	14365
2541	25029	14355
2542	25038	14345
2543	25049	14336
2544	25059	14326
2545	25070	14317
2546	25080	14307
2547	25089	14297
2548	25099	14287
2549	25108	14277
2550	25120	14268
2551	25130	14259
2552	25143	14250
2553	25155	14242
2554	25167	14233
2555	25178	14224
2556	25188	14214
2557	25200	14206
2558	25209	14195
2559	25223	14187
2560	25232	14177
2561	25243	14168
2562	25256	14160
2563	25266	14150
2564	25276	14141
2565	25289	14132
2566	25301	14124
2567	25313	14115
2568	25324	14106
2569	25336	14097
2570	25347	14088
2571	25357	14078
2572	25370	14070
2573	25382	14061
2574	25395	14053
2575	25406	14044
2576	25418	14035
2577	25429	14026
2578	25439	14017
2579	25450	14007
2580	25462	13998
2581	25470	13988
2582	25483	13979
2583	25495	13971
2584	25505	13961
2585	25516	13952
2586	25525	13941
2587	25540	13934
2588	25554	13927
2589	25565	13917
2590	25575	13908
2591	25585	13898
2592	25595	13888
2593	25605	13878
2594	25617	13869
2595	25630	13861
2596	25641	13852
2597	25651	13842
2598	25659	13831
2599	25672	13823
2600	25679	13812
2601	25691	13803
2602	25703	13794
2603	25715	13785
2604	25727	13777
2605	25739	13768
2606	25753	13760
2607	25762	13750
2608	25775	13742
2609	25783	13731
2610	25794	13722
2611	25804	13712
2612	25815	13702
2613	25825	13693
2614	25834	13683
2615	25845	13673
2616	25854	13663
2617	25861	13651
2618	25869	13641
2619	25879	13631
2620	25888	13621
2621	25897	13610
2622	25909	13601
2623	25919	13592
2624	25931	13583
2625	25942	13573
2626	25952	13564
2627	25962	13554
2628	25971	13544
2629	25981	13533
2630	25991	13524
2631	25999	13513
2632	26009	13503
2633	26019	13493
2634	26029	13483
2635	26039	13473
2636	26048	13463
2637	26057	13453
2638	26067	13443
2639	26078	13434
2640	26088	13424
2641	26098	13414
2642	26110	13405
2643	26120	13396
2644	26131	13386
2645	26141	13376
2646	26152	13367
2647	26161	13357
2648	26168	13345
2649	26179	13336
2650	26189	13326
2651	26199	13316
2652	26207	13306
2653	26216	13295
2654	26227	13286
2655	26237	13277
2656	26246	13266
2657	26255	13256
2658	26267	13247
2659	26278	13237
2660	26289	13228
2661	26299	13218
2662	26309	13209
2663	26319	13199
2664	26328	13189
2665	26340	13180
2666	26350	13170
2667	26360	13160
2668	26370	13150
2669	26380	13140
2670	26389	13130
2671	26397	13119
2672	26408	13110
2673	26419	13101
2674	26431	13092
2675	26441	13082
2676	26451	13072
2677	26462	13063
2678	26471	13052
2679	26482	13043
2680	26491	13033
2681	26502	13023
2682	26510	13013
2683	26520	13003
2684	26530	12993
2685	26543	12985
2686	26554	12975
2687	26565	12966
2688	26575	12956
2689	26585	12946
2690	26596	12937
2691	26607	12927
2692	26617	12918
2693	26627	12908
2694	26636	12898
2695	26646	12888
2696	26655	12878
2697	26667	12869
2698	26676	12859
2699	26686	12849
2700	26692	12837
2701	26704	12828
2702	26714	12818
2703	26724	12808
2704	26732	12798
2705	26743	12788
2706	26751	12777
2707	26761	12768
2708	26770	12757
2709	26779	12747
2710	26789	12737
2711	26798	12727
2712	26808	12717
2713	26817	12707
2714	26826	12696
2715	26836	12687
2716	26847	12677
2717	26857	12667
2718	26868	12658
2719	26877	12648
2720	26889	12639
2721	26896	12628
2722	26908	12619
2723	26919	12609
2724	26928	12599
2725	26939	12590
2726	26947	12579
2727	26958	12570
2728	26968	12560
2729	26978	12550
2730	26985	12539
2731	26994	12528
2732	27003	12518
2733	27014	12509
2734	27023	12499
2735	27034	12489
2736	27044	12479
2737	27053	12469
2738	27063	12459
2739	27071	12449
2740	27080	12438
2741	27090	12428
2742	27100	12419
2743	27109	12408
2744	27118	12398
2745	27127	12388
2746	27135	12377
2747	27146	12368
2748	27154	12357
2749	27164	12347
2750	27174	12337
2751	27185	12328
2752	27195	12318
2753	27207	12309
2754	27215	12298
2755	27225	12289
2756	27236	12279
2757	27245	12269
2758	27254	12259
2759	27264	12249
2760	27274	12239
2761	27284	12229
2762	27293	12219
2763	27304	12210
2764	27317	12201
2765	27328	12191
2766	27338	12182
2767	27350	12173
2768	27366	12166
2769	27377	12156
2770	27392	12149
2771	27404	12140
2772	27413	12130
2773	27420	12118
2774	27431	12109
2775	27441	12099
2776	27451	12089
2777	27462	12080
2778	27472	12070
2779	27481	12060
2780	27492	12050
2781	27503	12041
2782	27515	12032
2783	27524	12022
2784	27533	12011
2785	27539	12000
2786	27550	11990
2787	27560	11981
2788	27571	11971
2789	27581	11961
2790	27592	11952
2791	27599	11941
2792	27608	11930
2793	27617	11920
2794	27626	11910
2795	27635	11900
2796	27645	11890
2797	27654	11880
2798	27664	11870
2799	27675	11860
2800	27685	11851
2801	27697	11842
2802	27706	11831
2803	27714	11821
2804	27723	11810
2805	27735	11801
2806	27746	11792
2807	27753	11781
2808	27762	11771
2809	27772	11761
2810	27782	11751
2811	27793	11741
2812	27803	11732
2813	27814	11722
2814	27824	11713
2815	27834	11702
2816	27842	11692
2817	27852	11682
2818	27864	11673
2819	27874	11663
2820	27884	11653
2821	27895	11644
2822	27906	11635
2823	27917	11625
2824	27929	11616
2825	27939	11607
2826	27951	11597
2827	27961	11588
2828	27970	11577
2829	27981	11568
2830	27990	11558
2831	28002	11548
2832	28012	11539
2833	28021	11529
2834	28032	11519
2835	28043	11510
2836	28052	11499
2837	28063	11490
2838	28074	11480
2839	28084	11471
2840	28093	11461
2841	28103	11450
2842	28113	11441
2843	28125	11432
2844	28135	11422
2845	28144	11412
2846	28153	11401
2847	28164	11392
2848	28170	11381
2849	28179	11370
2850	28190	11361
2851	28200	11351
2852	28209	11341
2853	28221	11332
2854	28232	11322
2855	28242	11312
2856	28251	11302
2857	28262	11293
2858	28271	11282
2859	28281	11272
2860	28290	11262
2861	28301	11253
2862	28311	11243
2863	28320	11233
2864	28331	11223
2865	28342	11214
2866	28352	11204
2867	28362	11194
2868	28371	11184
2869	28382	11175
2870	28393	11165
2871	28404	11155
2872	28414	11146
2873	28424	11136
2874	28431	11125
2875	28438	11114
2876	28448	11104
2877	28459	11095
2878	28468	11084
2879	28479	11075
2880	28488	11065
2881	28499	11055
2882	28507	11045
2883	28517	11035
2884	28527	11025
2885	28538	11015
2886	28545	11004
2887	28556	10995
2888	28567	10986
2889	28579	10976
2890	28589	10967
2891	28599	10957
2892	28608	10947
2893	28619	10937
2894	28628	10927
2895	28639	10917
2896	28649	10908
2897	28660	10898
2898	28669	10888
2899	28679	10878
2900	28688	10868
2901	28699	10858
2902	28710	10849
2903	28720	10839
2904	28730	10829
2905	28739	10819
2906	28749	10809
2907	28758	10799
2908	28767	10789
2909	28778	10779
2910	28788	10769
2911	28797	10759
2912	28807	10749
2913	28818	10740
2914	28828	10730
2915	28838	10720
2916	28848	10710
2917	28857	10700
2918	28868	10690
2919	28877	10680
2920	28886	10670
2921	28896	10660
2922	28907	10651
2923	28916	10640
2924	28926	10631
2925	28937	10621
2926	28946	10611
2927	28957	10601
2928	28967	10592
2929	28977	10582
2930	28986	10572
2931	28997	10562
2932	29007	10552
2933	29019	10543
2934	29028	10533
2935	29034	10522
2936	29045	10512
2937	29055	10502
2938	29065	10492
2939	29077	10483
2940	29087	10473
2941	29096	10463
2942	29107	10454
2943	29113	10442
2944	29124	10433
2945	29134	10423
2946	29144	10413
2947	29155	10404
2948	29164	10393
2949	29175	10384
2950	29187	10375
2951	29198	10365
2952	29207	10355
2953	29216	10345
2954	29227	10335
2955	29236	10325
2956	29246	10316
2957	29256	10306
2958	29265	10295
2959	29275	10286
2960	29286	10276
2961	29298	10267
2962	29309	10257
2963	29319	10247
2964	29330	10238
2965	29338	10227
2966	29347	10217
2967	29355	10207
2968	29364	10197
2969	29375	10187
2970	29384	10177
2971	29393	10166
2972	29403	10157
2973	29412	10147
2974	29422	10137
2975	29432	10127
2976	29441	10117
2977	29450	10106
2978	29461	10097
2979	29470	10087
2980	29481	10077
2981	29490	10067
2982	29502	10058
2983	29514	10049
2984	29525	10039
2985	29536	10030
2986	29545	10019
2987	29556	10010
2988	29565	10000
2989	29575	9990
2990	29585	9980
2991	29596	9971
2992	29606	9961
2993	29616	9951
2994	29626	9941
2995	29638	9932
2996	29647	9922
2997	29656	9912
2998	29668	9902
2999	29679	9893
3000	29690	9883
3001	29700	9873
3002	29711	9864
3003	29723	9854
3004	29732	9844
3005	29741	9834
3006	29752	9825
3007	29761	9814
3008	29771	9805
3009	29781	9795
3010	29792	9785
3011	29802	9775
3012	29812	9765
3013	29821	9755
3014	29830	9745
3015	29840	9735
3016	29850	9725
3017	29860	9716
3018	29870	9706
3019	29881	9696
3020	29889	9686
3021	29898	9675
3022	29910	9666
3023	29917	9655
3024	29929	9646
3025	29943	9638
3026	29953	9628
3027	29964	9618
3028	29974	9608
3029	29983	9598
3030	29994	9589
3031	30003	9579
3032	30011	9568
3033	30021	9558
3034	30031	9548
3035	30041	9538
3036	30049	9528
3037	30059	9518
3038	30068	9508
3039	30079	9498
3040	30088	9488
3041	30096	9478
3042	30105	9467
3043	30115	9458
3044	30125	9448
3045	30136	9438
3046	30146	9428
3047	30156	9418
3048	30167	9409
3049	30178	9399
3050	30186	9389
3051	30197	9379
3052	30206	9369
3053	30218	9360
3054	30228	9350
3055	30237	9340
3056	30248	9330
3057	30258	9321
3058	30270	9311
3059	30280	9301
3060	30290	9292
3061	30302	9282
3062	30312	9272
3063	30323	9263
3064	30332	9253
3065	30342	9243
3066	30352	9233
3067	30362	9223
3068	30371	9213
3069	30382	9203
3070	30391	9193
3071	30401	9183
3072	30411	9173
3073	30421	9164
3074	30430	9153
3075	30441	9144
3076	30452	9134
3077	30462	9124
3078	30474	9115
3079	30484	9105
3080	30495	9096
3081	30507	9086
3082	30516	9076
3083	30527	9067
3084	30538	9057
3085	30548	9047
3086	30558	9037
3087	30566	9027
3088	30577	9017
3089	30589	9008
3090	30600	8998
3091	30611	8989
3092	30621	8979
3093	30632	8969
3094	30643	8960
3095	30653	8950
3096	30663	8940
3097	30673	8930
3098	30684	8921
3099	30695	8911
3100	30706	8902
3101	30718	8892
3102	30728	8882
3103	30739	8873
3104	30750	8863
3105	30759	8853
3106	30771	8844
3107	30782	8834
3108	30792	8824
3109	30803	8815
3110	30813	8805
3111	30822	8795
3112	30830	8784
3113	30838	8774
3114	30848	8764
3115	30857	8754
3116	30866	8744
3117	30876	8734
3118	30885	8723
3119	30893	8713
3120	30902	8703
3121	30913	8693
3122	30923	8684
3123	30931	8673
3124	30942	8663
3125	30953	8654
3126	30965	8645
3127	30977	8635
3128	30985	8625
3129	30995	8615
3130	31006	8605
3131	31016	8595
3132	31025	8585
3133	31036	8576
3134	31047	8566
3135	31055	8556
3136	31064	8545
3137	31075	8536
3138	31084	8526
3139	31093	8515
3140	31103	8506
3141	31111	8495
3142	31121	8485
3143	31129	8475
3144	31138	8465
3145	31147	8455
3146	31157	8445
3147	31166	8435
3148	31178	8425
3149	31186	8415
3150	31195	8405
3151	31203	8394
3152	31215	8385
3153	31226	8375
3154	31236	8366
3155	31247	8356
3156	31257	8346
3157	31267	8336
3158	31276	8326
3159	31288	8317
3160	31298	8307
3161	31308	8297
3162	31315	8286
3163	31327	8277
3164	31339	8268
3165	31348	8257
3166	31359	8248
3167	31370	8238
3168	31379	8228
3169	31386	8217
3170	31395	8207
3171	31406	8198
3172	31417	8188
3173	31427	8178
3174	31438	8169
3175	31448	8159
3176	31457	8149
3177	31469	8139
3178	31479	8129
3179	31489	8119
3180	31500	8110
3181	31506	8099
3182	31517	8089
3183	31524	8079
3184	31534	8069
3185	31543	8059
3186	31553	8049
3187	31562	8039
3188	31571	8028
3189	31579	8018
3190	31589	8008
3191	31599	7998
3192	31608	7988
3193	31618	7978
3194	31629	7969
3195	31638	7959
3196	31647	7949
3197	31659	7939
3198	31668	7929
3199	31677	7919
3200	31687	7909
3201	31696	7899
3202	31705	7889
3203	31715	7879
3204	31725	7869
3205	31736	7859
3206	31745	7849
3207	31757	7840
3208	31766	7830
3209	31775	7820
3210	31785	7810
3211	31795	7800
3212	31806	7790
3213	31817	7781
3214	31828	7771
3215	31840	7761
3216	31849	7751
3217	31859	7742
3218	31871	7732
3219	31880	7722
3220	31891	7712
3221	31903	7703
3222	31913	7693
3223	31925	7684
3224	31936	7674
3225	31946	7664
3226	31956	7654
