iter	R2	RMSE
217	0.99464691	0.0103855284
218	0.9946709775	0.01036215541
219	0.9946856166	0.01034791294
220	0.9947057242	0.01032831814
221	0.994723131	0.0103113252
222	0.9947585797	0.0102766323
223	0.9947790701	0.01025652534
224	0.994797842	0.01023806999
225	0.9948166492	0.01021954658
226	0.9948295114	0.01020685904
227	0.9948490857	0.01018752029
228	0.9948562863	0.01018039716
229	0.9948728647	0.01016397793
230	0.9948893783	0.01014759657
231	0.9949023643	0.01013469597
232	0.9949201787	0.01011697187
233	0.9949404932	0.01009672242
234	0.9949514762	0.01008575772
235	0.9949636764	0.01007356376
236	0.9949719686	0.01006526738
237	0.9949811152	0.01005610827
238	0.9949957693	0.01004141661
239	0.9950160132	0.01002108554
240	0.9950319897	0.010005011
241	0.9950391118	0.009997836882
242	0.9950493933	0.009987471207
243	0.9950687988	0.009967877402
244	0.9950728316	0.009963800627
245	0.995086106	0.00995036969
246	0.9950936806	0.009942697712
247	0.9951022451	0.009934015922
248	0.9951164787	0.009919570483
249	0.9951243882	0.00991153419
250	0.9951390566	0.009896613487
251	0.9951457089	0.009889839228
252	0.9951535061	0.009881893291
253	0.9951681548	0.009866947783
254	0.9951806818	0.00985414902
255	0.9952000134	0.009834365365
256	0.9952092214	0.009824927997
257	0.9952218178	0.009812003182
258	0.9952247509	0.009808991108
259	0.9952335635	0.009799935857
260	0.9952568969	0.009775919342
261	0.995268376	0.009764082508
262	0.9952851667	0.009746742631
263	0.9952989152	0.009732521389
264	0.9953041717	0.009727078677
265	0.9953175198	0.00971324404
266	0.9953240241	0.009706495479
267	0.9953379971	0.009691981948
268	0.9953511444	0.00967830606
269	0.9953642321	0.009664673055
270	0.9953645932	0.009664296701
271	0.9953867569	0.009641164559
272	0.9953979878	0.009629421755
273	0.9954087861	0.009618117759
274	0.9954192227	0.009607179675
275	0.9954268275	0.009599201703
276	0.995427598	0.009598392974
277	0.9954282439	0.009597715011
278	0.995450626	0.009574192318
279	0.9954658003	0.009558211739
280	0.9954663094	0.009557675133
281	0.995468887	0.009554957741
282	0.9954762032	0.0095472407
283	0.9954884278	0.009534332247
284	0.9955023238	0.00951963762
285	0.9955068489	0.009514847638
286	0.99550735	0.009514316999
287	0.9955205188	0.009500362717
288	0.9955272052	0.009493269532
289	0.9955421863	0.009477357892
290	0.9955481753	0.009470989463
291	0.9955608018	0.009457548829
292	0.9955845555	0.00943221176
293	0.9955946263	0.009421449008
294	0.9956028654	0.009412634754
295	0.9956131701	0.009401598944
296	0.9956221037	0.009392021093
297	0.9956261802	0.009387647365
298	0.9956314472	0.00938199336
299	0.9956385614	0.009374350927
300	0.9956457972	0.00936657146
301	0.9956531371	0.009358673492
302	0.9956594118	0.009351916415
303	0.9956700093	0.009340493215
304	0.9956770612	0.009332884078
305	0.9956862609	0.009322947982
306	0.9956942805	0.009314277876
307	0.9957087217	0.009298644936
308	0.9957187052	0.009287822239
309	0.9957277605	0.009277994687
310	0.9957314387	0.009273999852
311	0.9957353027	0.009269801479
312	0.9957443428	0.009259971368
313	0.9957614085	0.009241385882
314	0.9957734999	0.009228195042
315	0.9957790718	0.009222110256
316	0.9957904316	0.009209692101
317	0.9957985898	0.009200763542
318	0.9957999187	0.009199308317
319	0.9958087217	0.009189662804
320	0.9958145935	0.009183223316
321	0.9958160521	0.009181623072
322	0.9958240959	0.00917279285
323	0.9958408573	0.009154365212
324	0.9958512438	0.009142927609
325	0.9958565284	0.009137102727
326	0.99586782	0.009124644236
327	0.9958848549	0.009105816661
328	0.9958897356	0.009100415128
329	0.9959016691	0.009087194758
330	0.995902854	0.009085881052
331	0.9959121916	0.009075521514
332	0.9959199002	0.009066960418
333	0.995930442	0.009055239561
334	0.9959366923	0.009048283108
335	0.9959426928	0.009041599566
336	0.9959458976	0.009038028042
337	0.9959536516	0.009029380715
338	0.9959687188	0.009012553825
339	0.9959819536	0.008997747444
340	0.995987608	0.00899141415
341	0.9959973974	0.008980438853
342	0.9960027675	0.008974412564
343	0.9960064259	0.008970304778
344	0.9960179455	0.00895735789
345	0.9960228347	0.008951857183
346	0.996029837	0.008943973332
347	0.9960411918	0.008931174155
348	0.9960528249	0.008918042162
349	0.9960676569	0.008901271112
350	0.9960829973	0.008883891847
351	0.9960928935	0.008872662295
352	0.9960968586	0.008868158971
353	0.9961071704	0.008856436685
354	0.9961135204	0.008849210379
355	0.9961165605	0.008845748683
356	0.996130151	0.008830256782
357	0.9961366211	0.008822871952
358	0.9961510448	0.008806386693
359	0.9961598652	0.008796290424
360	0.9961720368	0.008782339134
361	0.9961785803	0.008774829645
362	0.9961892293	0.008762594947
363	0.996199996	0.008750207558
364	0.9962076374	0.008741405273
365	0.9962175789	0.00872994006
366	0.9962176464	0.008729862223
367	0.9962205375	0.008726525193
368	0.9962207801	0.008726245114
369	0.9962285573	0.008717261698
370	0.9962317357	0.008713587669
371	0.9962400424	0.008703978341
372	0.9962500381	0.008692400952
373	0.9962540052	0.008687801982
374	0.9962601974	0.008680618424
375	0.9962654087	0.008674568166
376	0.996277303	0.008660743318
377	0.9962861543	0.008650441075
378	0.9962990175	0.008635447377
379	0.9963016144	0.008632417154
380	0.9963098164	0.008622839688
381	0.99631639	0.008615156064
382	0.9963267089	0.008603080782
383	0.9963341672	0.008594342397
384	0.996343076	0.008583892937
385	0.9963477511	0.008578404257
386	0.9963536574	0.008571465125
387	0.9963596838	0.008564379017
388	0.9963680283	0.008554557619
389	0.9963690399	0.00855336612
390	0.9963748233	0.008546551529
391	0.996383419	0.008536413161
392	0.9963836647	0.008536123118
393	0.996388253	0.00853070626
394	0.996394772	0.00852300404
395	0.9964054477	0.008510375673
396	0.9964151075	0.008498932778
397	0.9964185475	0.008494854111
398	0.9964263989	0.008485537551
399	0.9964325629	0.008478216201
400	0.9964327698	0.008477970319
401	0.9964405194	0.008468756353
402	0.996449945	0.008457536242
403	0.9964501206	0.008457327056
404	0.9964582725	0.008447610761
405	0.9964620262	0.008443133058
406	0.9964621933	0.008442933668
407	0.9964662404	0.008438103035
408	0.996475013	0.00842762271
409	0.9964776275	0.008424496779
410	0.9964852687	0.008415353967
411	0.9964901774	0.00840947545
412	0.9964927116	0.008406439011
413	0.9965007852	0.00839675778
414	0.996505522	0.008391072638
415	0.9965127041	0.008382445219
416	0.9965184781	0.008375502846
417	0.9965186363	0.00837531255
418	0.9965275586	0.008364573244
419	0.9965298992	0.008361753665
420	0.9965354963	0.008355007453
421	0.9965411453	0.008348193022
422	0.9965414832	0.008347785265
423	0.9965504043	0.008337011991
424	0.9965504639	0.008336939932
425	0.9965558668	0.008330408391
426	0.996558895	0.008326745458
427	0.9965648189	0.008319575086
428	0.9965744911	0.008307854392
429	0.9965746881	0.008307615482
430	0.9965795511	0.008301716172
431	0.9965871858	0.008292445886
432	0.9965947243	0.008283282391
433	0.9966014944	0.008275044221
434	0.9966094603	0.008265340325
435	0.9966145188	0.008259172406
436	0.9966146055	0.008259066636
437	0.9966176726	0.008255324488
438	0.9966235424	0.00824815805
439	0.9966282004	0.008242466759
440	0.9966342464	0.008235073606
441	0.9966345048	0.008234757482
442	0.9966387744	0.008229532379
443	0.9966398925	0.008228163481
444	0.9966413407	0.008226390153
445	0.9966446398	0.008222348818
446	0.9966513914	0.008214072284
447	0.996658348	0.00820553565
448	0.9966618743	0.008201205026
449	0.9966662019	0.008195887175
450	0.9966742281	0.00818601533
451	0.9966747888	0.008185325269
452	0.996682413	0.008175936101
453	0.9966904226	0.008166060629
454	0.9966958071	0.008159414981
455	0.9967022201	0.008151492984
456	0.9967024042	0.008151265476
457	0.9967025614	0.008151071177
458	0.9967036713	0.008149699236
459	0.9967101829	0.008141645741
460	0.9967198483	0.008129677037
461	0.9967246648	0.008123706028
462	0.9967319923	0.008114613895
463	0.9967379357	0.008107231662
464	0.9967439229	0.008099788278
465	0.9967483133	0.008094325665
466	0.9967495765	0.008092753215
467	0.9967510356	0.008090936729
468	0.9967582554	0.00808194187
469	0.9967637642	0.008075072083
470	0.996765956	0.008072337067
471	0.9967674153	0.008070515594
472	0.9967699658	0.008067331142
473	0.996775827	0.008060008436
474	0.9967800354	0.008054746425
475	0.996785838	0.00804748562
476	0.9967916636	0.00804018927
477	0.9967940992	0.008037136918
478	0.9967973397	0.008033073927
479	0.9968034455	0.008025412799
480	0.9968088653	0.008018606393
481	0.9968112058	0.008015665302
482	0.9968129778	0.008013437737
483	0.996814649	0.008011336519
484	0.996815539	0.008010217273
485	0.996819841	0.00800480468
486	0.9968254072	0.007997796365
487	0.9968300251	0.007991977276
488	0.9968305692	0.007991291368
489	0.9968352381	0.007985403084
490	0.9968408135	0.007978366043
491	0.9968421913	0.007976626057
492	0.9968473625	0.007970092119
493	0.9968540507	0.0079616336
494	0.9968570408	0.007957849061
495	0.9968612428	0.007952527617
496	0.9968679123	0.007944074067
497	0.9968730612	0.007937541694
498	0.996879135	0.007929828933
499	0.9968819822	0.007926210849
500	0.9968860713	0.007921011811
501	0.9968887652	0.007917584749
502	0.9968958147	0.007908609739
503	0.9968978755	0.007905984132
504	0.996901372	0.007901527321
505	0.996908888	0.007891938547
506	0.9969132278	0.007886396625
507	0.996916151	0.007882661533
508	0.9969210277	0.007876426289
509	0.9969251257	0.007871183031
510	0.9969252645	0.007871005305
511	0.9969294235	0.007865680266
512	0.9969356421	0.007857711368
513	0.9969405753	0.007851383863
514	0.996946794	0.007843400326
515	0.9969491599	0.007840360754
516	0.9969514057	0.007837474527
517	0.9969585465	0.007828290218
518	0.9969631773	0.007822328401
519	0.9969681867	0.007815874069
520	0.9969742486	0.007808056472
521	0.9969805852	0.007799876321
522	0.9969827545	0.007797073875
523	0.9969869561	0.007791643228
524	0.9969941039	0.007782395742
525	0.9969979576	0.007777405433
526	0.9970000071	0.00777475017
527	0.9970056134	0.007767482081
528	0.9970056557	0.007767427262
529	0.9970126852	0.007758304536
530	0.9970187473	0.007750428595
531	0.9970234806	0.007744273494
532	0.9970315314	0.00773379315
533	0.9970342622	0.007730235107
534	0.9970375234	0.00772598369
535	0.9970387075	0.007724439515
536	0.9970408205	0.007721683245
537	0.9970477942	0.007712579229
538	0.9970531645	0.00770556114
539	0.9970533041	0.007705378638
540	0.9970574943	0.007699898225
541	0.9970612866	0.007694934758
542	0.9970651323	0.007689898172
543	0.997070184	0.007683277088
544	0.997073634	0.007678752122
545	0.9970764037	0.007675117385
546	0.9970807113	0.007669461159
547	0.9970818088	0.00766801924
548	0.9970879995	0.007659881467
549	0.9970923093	0.007654211035
550	0.997093533	0.007652600168
551	0.9970959773	0.007649381627
552	0.9971026611	0.007640573807
553	0.9971087691	0.007632515868
554	0.9971097427	0.007631230601
555	0.9971116618	0.007628696691
556	0.9971119478	0.007628319016
557	0.9971162863	0.007622587134
558	0.99712292	0.007613814609
559	0.9971229579	0.007613764407
560	0.9971290446	0.007605706249
561	0.9971332756	0.007600099884
562	0.9971350429	0.007597756831
563	0.9971377226	0.007594202682
564	0.9971443825	0.007585362557
565	0.9971461051	0.007583074332
566	0.997149668	0.007578339312
567	0.9971536886	0.007572992647
568	0.9971554532	0.007570644759
569	0.9971582613	0.007566906945
570	0.9971599722	0.007564628846
571	0.9971648895	0.007558077199
572	0.9971684885	0.00755327838
573	0.9971719338	0.007548681644
574	0.9971763438	0.007542793745
575	0.9971835123	0.007533213082
576	0.9971881582	0.007526997397
577	0.9971919932	0.007521862772
578	0.9971927566	0.007520840237
579	0.9971974576	0.007514540376
580	0.9972043427	0.007505304051
581	0.9972114871	0.007495707906
582	0.9972154095	0.007490434252
583	0.9972223183	0.007481136282
584	0.9972255584	0.007476771705
585	0.997227037	0.007474779123
586	0.9972326221	0.007467247768
587	0.9972393057	0.007458225044
588	0.9972435042	0.007452551669
589	0.9972458324	0.007449403615
590	0.9972518436	0.007441269799
591	0.9972550912	0.00743687169
592	0.9972606432	0.007429346731
593	0.9972639216	0.007424899718
594	0.9972690628	0.007417920618
595	0.9972740754	0.007411109728
596	0.9972745797	0.007410424203
597	0.9972768979	0.007407271933
598	0.9972788309	0.007404642455
599	0.9972814289	0.00740110678
600	0.9972815092	0.007400997525
601	0.997285959	0.007394937841
602	0.9972869969	0.007393523774
603	0.99728876	0.007391120932
604	0.9972894617	0.007390164357
605	0.9972936631	0.007384434695
606	0.9972994238	0.007376571248
607	0.9972998843	0.007375942289
608	0.9973030133	0.00737166734
609	0.997306272	0.007367212536
610	0.9973110746	0.007360642101
611	0.9973145651	0.007355863096
612	0.9973193689	0.007349280926
613	0.9973235898	0.007343492603
614	0.9973273004	0.007338400342
615	0.9973335935	0.007329755727
616	0.9973401022	0.007320804351
617	0.9973426106	0.007317351675
618	0.9973477174	0.007310317241
619	0.9973525744	0.007303620638
620	0.9973548431	0.007300490635
621	0.9973592397	0.007294420874
622	0.9973635323	0.007288489846
623	0.9973655871	0.007285649028
624	0.9973708178	0.007278412563
625	0.9973708327	0.007278391896
626	0.9973749275	0.007272721779
627	0.9973785638	0.007267682866
628	0.9973815131	0.007263593395
629	0.9973872938	0.007255571314
630	0.9973922744	0.00724865229
631	0.9973937493	0.007246602166
632	0.9973960844	0.007243355067
633	0.9973995986	0.007238465647
634	0.9974039555	0.00723239922
635	0.9974065262	0.007228817481
636	0.9974096264	0.007224495543
637	0.997414617	0.007217532892
638	0.997417224	0.007213893034
639	0.9974185565	0.007212031863
640	0.9974211152	0.007208456743
641	0.9974242873	0.00720402207
642	0.9974294421	0.007196809758
643	0.9974344654	0.007189774352
644	0.9974364832	0.007186946512
645	0.9974433558	0.007177306142
646	0.9974472687	0.007171811648
647	0.9974504669	0.007167317683
648	0.9974559163	0.007159653742
649	0.9974585057	0.007156009349
650	0.9974620917	0.007150959053
651	0.9974662514	0.007145096257
652	0.9974697304	0.007140189262
653	0.9974736305	0.007134684276
654	0.9974777295	0.007128894016
655	0.9974808171	0.007124529277
656	0.9974875802	0.007114959384
657	0.9974903021	0.007111104322
658	0.9974938213	0.007106116764
659	0.9974983856	0.007099643006
660	0.9974993174	0.007098320614
661	0.9975022023	0.00709422494
662	0.9975076428	0.007086494736
663	0.9975094675	0.007083900121
664	0.9975127436	0.007079239459
665	0.9975166089	0.007073736557
666	0.9975214937	0.007066776296
667	0.9975264289	0.007059737089
668	0.997531738	0.007052156728
669	0.9975331108	0.007050195238
670	0.9975376611	0.007043690136
671	0.997542629	0.007036580921
672	0.9975465609	0.007030949265
673	0.9975494248	0.007026844512
674	0.9975502692	0.007025633814
675	0.9975520771	0.007023040837
676	0.997556691	0.00701641912
677	0.9975604136	0.007011071997
678	0.9975646434	0.007004991402
679	0.9975691925	0.006998445934
680	0.9975721541	0.00699418124
681	0.997574882	0.00699025086
682	0.9975774787	0.006986507506
683	0.9975803435	0.00698237521
684	0.9975849015	0.006975795672
685	0.9975886614	0.006970363445
686	0.9975902812	0.006968021938
687	0.9975923005	0.006965101749
688	0.9975932752	0.006963691744
689	0.9975979124	0.006956979872
690	0.9976017014	0.006951490754
691	0.9976034555	0.006948948265
692	0.9976048351	0.006946947761
693	0.9976081338	0.006942162376
694	0.9976097533	0.006939811763
695	0.9976151098	0.006932031368
696	0.9976189877	0.006926393238
697	0.9976222549	0.006921639389
698	0.9976275602	0.006913913203
699	0.9976305925	0.006909493391
700	0.9976319841	0.006907463968
701	0.9976353367	0.006902572604
702	0.9976386584	0.006897722735
703	0.9976414836	0.006893595111
704	0.9976431662	0.006891135803
705	0.9976443137	0.006889457968
706	0.997649597	0.006881727763
707	0.9976526964	0.006877189027
708	0.9976547032	0.006874248539
709	0.9976554751	0.006873117279
710	0.9976631649	0.006861836352
711	0.9976686852	0.006853726699
712	0.9976722915	0.006848423726
713	0.9976756464	0.006843486627
714	0.9976805516	0.006836261792
715	0.9976833002	0.006832210029
716	0.9976869581	0.006826814066
717	0.9976927771	0.006818221425
718	0.99769658	0.006812599998
719	0.9976987368	0.006809409753
720	0.997699306	0.006808567628
721	0.9977010282	0.006806018791
722	0.9977032202	0.006802773424
723	0.9977059124	0.006798785232
724	0.9977074104	0.006796565148
725	0.9977078242	0.006795951711
726	0.9977109641	0.006791295502
727	0.9977144175	0.006786170619
728	0.9977179059	0.006780989917
729	0.9977205422	0.006777072092
730	0.9977240465	0.006771860731
731	0.9977271656	0.006767218825
732	0.9977291623	0.006764245744
733	0.9977320959	0.006759875098
734	0.9977373047	0.006752107805
735	0.9977398687	0.006748281028
736	0.9977430948	0.006743463053
737	0.9977469413	0.006737714058
738	0.9977490265	0.006734595582
739	0.9977504103	0.006732525165
740	0.9977508634	0.006731847026
741	0.9977517486	0.006730522159
742	0.9977533849	0.006728072459
743	0.9977562825	0.00672373229
744	0.9977591654	0.006719411271
745	0.9977630536	0.00671357924
746	0.9977649582	0.006710720462
747	0.9977679895	0.006706168278
748	0.9977733705	0.006698079599
749	0.9977750917	0.006695490264
750	0.9977791983	0.006689308381
751	0.9977798683	0.006688299214
752	0.9977821763	0.006684821829
753	0.9977824003	0.006684484298
754	0.997784674	0.006681056561
755	0.9977902595	0.00667262875
756	0.997794419	0.006666345723
757	0.9977990037	0.006659413562
758	0.9978034877	0.006652626586
759	0.997806407	0.006648204165
760	0.9978100992	0.006642606782
761	0.9978106714	0.006641738994
762	0.9978140249	0.006636650317
763	0.9978147117	0.006635607659
764	0.9978192607	0.006628697474
765	0.9978218982	0.006624687724
766	0.9978249279	0.006620078771
767	0.9978271717	0.006616663257
768	0.9978286184	0.006614460097
769	0.9978328167	0.006608062614
770	0.9978361255	0.006603016158
771	0.997839935	0.006597201371
772	0.9978418011	0.006594351023
773	0.9978456171	0.006588518521
774	0.9978472219	0.00658606426
775	0.9978491894	0.006583053847
776	0.9978508301	0.006580542597
777	0.9978525972	0.006577836621
778	0.9978544433	0.006575008527
779	0.9978575442	0.006570255503
780	0.9978627	0.006562345181
781	0.9978650425	0.006558747955
782	0.9978685745	0.006553320417
783	0.9978712156	0.006549259035
784	0.9978713919	0.006548987817
785	0.9978747609	0.00654380307
786	0.9978763588	0.006541342557
787	0.9978777495	0.006539200393
788	0.9978798693	0.006535933791
789	0.9978828433	0.006531348041
790	0.9978840894	0.006529425685
791	0.9978873778	0.006524349898
792	0.9978906023	0.006519368972
793	0.9978924264	0.006516549578
794	0.9978946352	0.006513133875
795	0.9978960573	0.006510933826
796	0.9978977643	0.006508291919
797	0.9979020252	0.006501692994
798	0.9979037487	0.006499021839
799	0.9979066662	0.006494497706
800	0.9979089964	0.006490882061
801	0.9979113775	0.006487185273
802	0.9979139461	0.006483195053
803	0.99791522	0.006481215205
804	0.9979176237	0.006477477761
805	0.9979187156	0.006475779256
806	0.9979200443	0.006473711925
807	0.997920081	0.006473654789
808	0.9979215646	0.006471345546
809	0.99792334	0.006468581108
810	0.9979261406	0.006464217859
811	0.9979303709	0.006457621485
812	0.9979333421	0.006452984466
813	0.9979355393	0.006449553361
814	0.9979382755	0.006445277847
815	0.9979394802	0.006443394507
816	0.9979422624	0.006439042899
817	0.9979446151	0.006435360939
818	0.9979458509	0.006433426042
819	0.9979467147	0.006432073144
820	0.9979475404	0.006430779718
821	0.997950553	0.006426058496
822	0.9979537962	0.006420971868
823	0.9979562978	0.006417045727
824	0.9979576617	0.006414904103
825	0.9979610614	0.006409562699
826	0.9979623492	0.006407538251
827	0.9979647179	0.006403812909
828	0.9979659641	0.00640185212
829	0.9979660201	0.006401763956
830	0.9979686209	0.006397669643
831	0.9979711226	0.006393729058
832	0.9979744544	0.006388477066
833	0.9979751568	0.006387369311
834	0.9979759996	0.006386039893
835	0.9979788585	0.00638152802
836	0.9979807324	0.006378569142
837	0.9979822826	0.006376120122
838	0.997987215	0.006368322133
839	0.9979873476	0.006368112357
840	0.9979895483	0.006364629722
841	0.997992932	0.006359271574
842	0.9979954813	0.006355231618
843	0.9979962397	0.006354029304
844	0.9979991842	0.006349359007
845	0.9980016479	0.006345448533
846	0.9980058	0.006338853006
847	0.9980074895	0.006336167216
848	0.9980081326	0.006335144651
849	0.9980088121	0.006334063998
850	0.9980106346	0.006331164634
851	0.9980132043	0.006327074204
852	0.9980149101	0.00632435759
853	0.998015223	0.006323859055
854	0.9980160941	0.006322471237
855	0.9980194799	0.006317073845
856	0.9980210147	0.006314625721
857	0.9980246781	0.006308778261
858	0.9980270979	0.006304912921
859	0.9980291945	0.006301561964
860	0.9980301621	0.006300014771
861	0.9980313902	0.006298050554
862	0.9980329802	0.006295506692
863	0.9980364515	0.006289949263
864	0.9980383843	0.006286852764
865	0.9980389568	0.006285935219
866	0.9980407756	0.006283019679
867	0.9980429889	0.006279469663
868	0.9980437112	0.006278310859
869	0.9980445498	0.006276964938
870	0.9980460001	0.006274636865
871	0.9980490764	0.006269695667
872	0.9980510999	0.006266443307
873	0.9980533617	0.006262805918
874	0.9980563491	0.006257998606
875	0.9980583756	0.006254735394
876	0.9980588311	0.006254001624
877	0.9980607902	0.00625084497
878	0.9980624519	0.006248166248
