iter	R2	RMSE
284	0.9347238765	0.03614620794
285	0.93477563	0.03613187601
286	0.9348156052	0.03612080194
287	0.9348563932	0.03610949917
288	0.934970498	0.03607786083
289	0.93501481	0.03606556676
290	0.9350998701	0.03604195563
291	0.9351062078	0.03604019578
292	0.9351392957	0.03603100658
293	0.9352487967	0.03600057906
294	0.9353058819	0.03598470638
295	0.9353776096	0.03596475235
296	0.9354782644	0.03593673237
297	0.9355181256	0.03592562989
298	0.9355203878	0.03592499971
299	0.9355732162	0.03591027994
300	0.9356261949	0.03589551223
301	0.9356636792	0.03588505991
302	0.935682472	0.03587981846
303	0.9358084376	0.03584466601
304	0.9358559456	0.03583139929
305	0.9359380193	0.03580846842
306	0.9360139803	0.0357872323
307	0.9361187992	0.03575790781
308	0.9361727575	0.03574280286
309	0.9362796974	0.03571284752
310	0.9363035823	0.0357061536
311	0.9363678934	0.0356881237
312	0.9364463238	0.03566612304
313	0.9364856463	0.0356550875
314	0.936581909	0.0356280577
315	0.9366045723	0.03562169107
316	0.9366757611	0.03560168507
317	0.9368392367	0.03555570134
318	0.9368627708	0.03554907659
319	0.9368985218	0.03553901046
320	0.9369729784	0.03551803714
321	0.9370413056	0.03549877948
322	0.9370734218	0.03548972409
323	0.9370934557	0.03548407423
324	0.9372358536	0.03544388985
325	0.9372379935	0.03544328561
326	0.9372407086	0.03544251897
327	0.9372879433	0.03542917887
328	0.9373221659	0.03541951051
329	0.9373544612	0.03541038424
330	0.9374708389	0.03537747769
331	0.9375052694	0.0353677364
332	0.9375737696	0.03534834785
333	0.9376203776	0.03533514971
334	0.9376860358	0.03531654865
335	0.9378350905	0.03527428484
336	0.9378725084	0.03526366722
337	0.937878602	0.0352619378
338	0.9380045937	0.03522616137
339	0.9380713815	0.03520718162
340	0.9381287089	0.0351908822
341	0.9382030347	0.03516973848
342	0.9382076173	0.03516843445
343	0.9382151512	0.03516629045
344	0.9382691356	0.03515092387
345	0.9383133147	0.03513834332
346	0.9383566082	0.03512601061
347	0.9383779829	0.03511992017
348	0.9384217224	0.03510745382
349	0.9384804351	0.03509071299
350	0.9384945342	0.0350866917
351	0.9385354305	0.0350750248
352	0.9386131969	0.03505282893
353	0.9386481286	0.03504285422
354	0.9386903673	0.03503078924
355	0.9386926048	0.03503014999
356	0.9387107406	0.03502496835
357	0.9387541664	0.03501255788
358	0.9387724192	0.03500734019
359	0.938773923	0.03500691028
360	0.9388207977	0.03499350706
361	0.9389075596	0.03496868506
362	0.9389537233	0.03495547075
363	0.9389810705	0.03494764028
364	0.9390366703	0.0349317147
365	0.9390800141	0.0349192946
366	0.9391379538	0.03490268513
367	0.9392502532	0.03487046998
368	0.9392763002	0.03486299367
369	0.9393263743	0.03484861632
370	0.9393532072	0.03484090956
371	0.9394147296	0.0348232331
372	0.9394381815	0.03481649262
373	0.9395143326	0.0347945964
374	0.9395808502	0.0347754589
375	0.9396044428	0.03476866864
376	0.939691987	0.03474346066
377	0.9397298746	0.03473254542
378	0.9397961155	0.03471345349
379	0.9398252727	0.03470504645
380	0.9398569832	0.03469590093
381	0.9399020406	0.03468290194
382	0.9399242064	0.03467650532
383	0.9399680688	0.03466384404
384	0.9399940138	0.0346563526
385	0.9400736067	0.03463336063
386	0.9400964045	0.03462677221
387	0.9401006558	0.03462554346
388	0.9401384843	0.03461460814
389	0.9401842838	0.03460136392
390	0.9402844099	0.03457239201
391	0.940368529	0.03454803302
392	0.9404301615	0.03453017474
393	0.9404692684	0.03451883854
394	0.9404929354	0.03451197621
395	0.940571142	0.03448929025
396	0.9406327089	0.03447142057
397	0.940641745	0.03446879708
398	0.940683708	0.03445661117
399	0.9406852183	0.03445617249
400	0.9407091302	0.03444922655
401	0.9407525019	0.03443662432
402	0.9407562763	0.03443552739
403	0.9407903247	0.03442563061
404	0.9408395474	0.03441131812
405	0.9408633198	0.03440440371
406	0.9408646477	0.03440401744
407	0.9409358731	0.03438329227
408	0.9409640303	0.03437509566
409	0.9410118824	0.03436116131
410	0.9410472689	0.0343508533
411	0.9410479619	0.03435065139
412	0.9410496941	0.03435014671
413	0.9411218307	0.03432912341
414	0.9411594285	0.03431816087
415	0.941197022	0.03430719613
416	0.9412210767	0.03430017833
417	0.9412271372	0.03429841001
418	0.9413384844	0.03426590483
419	0.9413691686	0.03425694189
420	0.941417884	0.03424270718
421	0.9414783332	0.03422503557
422	0.9415525803	0.03420331784
423	0.9416047245	0.03418805709
424	0.9416720245	0.03416835072
425	0.9417063547	0.03415829396
426	0.9417803573	0.03413660546
427	0.9418531093	0.03411527001
428	0.94189579	0.03410274717
429	0.9419479574	0.03408743459
430	0.9420007294	0.03407193752
431	0.9420625132	0.0340537851
432	0.9420872767	0.03404650673
433	0.9421267285	0.03403490804
434	0.9421734427	0.03402116908
435	0.9422065727	0.03401142199
436	0.9422142849	0.0340091526
437	0.942251903	0.03399808094
438	0.9423182913	0.0339785329
439	0.9424011386	0.03395412271
440	0.9424045464	0.03395311828
441	0.9424369048	0.03394357912
442	0.9424893724	0.03392810615
443	0.9425552459	0.03390866971
444	0.9425565269	0.03390829163
445	0.9425776823	0.03390204715
446	0.9426286595	0.03388699539
447	0.9426841337	0.03387060819
448	0.9427281824	0.0338575905
449	0.942767617	0.03384593214
450	0.9428360778	0.033825683
451	0.9428736706	0.03381455875
452	0.9428962197	0.03380788438
453	0.942904659	0.03380538609
454	0.9429535142	0.03379091975
455	0.9429944176	0.03377880321
456	0.9430745839	0.03375504348
457	0.9430945555	0.03374912169
458	0.9431314996	0.0337381646
459	0.943150532	0.03373251851
460	0.9431531116	0.03373175316
461	0.943172772	0.03372591964
462	0.94317401	0.03372555225
463	0.943216439	0.03371295935
464	0.9432239285	0.033710736
465	0.9432566614	0.03370101703
466	0.9433937176	0.03366029219
467	0.9434257332	0.033650772
468	0.9434724901	0.03363686346
469	0.9435413661	0.03361636476
470	0.9435943758	0.03360057965
471	0.9436197324	0.0335930264
472	0.9436843036	0.03357378417
473	0.943755259	0.03355262672
474	0.9438590073	0.0335216671
475	0.9438892486	0.03351263735
476	0.9438906225	0.03351222707
477	0.9439368409	0.0334984219
478	0.9439794246	0.03348569734
479	0.9440314428	0.03347014706
480	0.944072714	0.03345780433
481	0.9441446091	0.03343629226
482	0.9442574438	0.03340250248
483	0.9442871809	0.03339359165
484	0.9443269485	0.03338167141
485	0.9443951334	0.03336122326
486	0.9445056865	0.0333280425
487	0.9445966193	0.03330072569
488	0.9446346655	0.03328928971
489	0.9446420205	0.03328707849
490	0.9446950875	0.03327111992
491	0.9447428638	0.03325674584
492	0.944811083	0.03323621048
493	0.944856184	0.0332226272
494	0.9448810517	0.03321513531
495	0.9449098154	0.03320646754
496	0.9449400426	0.03319735635
497	0.9449712424	0.03318794936
498	0.9450308559	0.03316996797
499	0.945083408	0.03315410844
500	0.9451060447	0.03314727467
501	0.9451084686	0.03314654284
502	0.9451439149	0.0331358389
503	0.9451739653	0.03312676167
504	0.9452138648	0.0331147055
505	0.9452598567	0.033100803
506	0.9452810541	0.03309439347
507	0.9453264715	0.03308065624
508	0.9453845454	0.03306308255
509	0.9454007456	0.03305817852
510	0.9454053746	0.03305677716
511	0.9454102277	0.03305530784
512	0.9454581511	0.03304079534
513	0.945469687	0.033037301
514	0.9454930398	0.03303022606
515	0.945496193	0.03302927067
516	0.9455313972	0.03301860206
517	0.9455749426	0.03300540091
518	0.9456028682	0.03299693227
519	0.9456279397	0.0329893273
520	0.945663717	0.03297847187
521	0.9457103729	0.03296431034
522	0.9457348721	0.03295687162
523	0.9457743483	0.03294488188
524	0.9457786178	0.0329435849
525	0.9458032392	0.03293610436
526	0.9458288959	0.03292830749
527	0.9458566222	0.0329198796
528	0.9458710047	0.03291550693
529	0.9458942608	0.0329084352
530	0.9459512026	0.03289111396
531	0.9459786716	0.03288275483
532	0.9459814426	0.03288191147
533	0.9460228946	0.03286929283
534	0.9460472843	0.03286186593
535	0.9460732474	0.0328539581
536	0.9461076928	0.03284346378
537	0.9461334019	0.03283562893
538	0.9461581107	0.03282809716
539	0.9461841429	0.03282016012
540	0.9462098006	0.03281233537
541	0.9462486671	0.03280047886
542	0.94626426	0.03279572091
543	0.94630224	0.03278412896
544	0.9463389465	0.03277292183
545	0.946376318	0.03276150772
546	0.9463993697	0.03275446523
547	0.9464325338	0.03274433064
548	0.9464818782	0.0327292457
549	0.9465239695	0.03271637261
550	0.9465376144	0.0327121984
551	0.9465782017	0.03269977893
552	0.9466010505	0.03269278523
553	0.9466217919	0.03268643531
554	0.946642255	0.03268016934
555	0.9467435155	0.03264914497
556	0.9467758695	0.03263922606
557	0.9468025292	0.03263105063
558	0.9468207837	0.03262545154
559	0.946869811	0.03261040896
560	0.9469042724	0.03259983134
561	0.9469255201	0.03259330784
562	0.9469475839	0.03258653237
563	0.9469809596	0.03257628053
564	0.9470315883	0.03256072303
565	0.9470494098	0.03255524494
566	0.9471172553	0.03253438178
567	0.9472298205	0.03249973729
568	0.9472953484	0.03247955258
569	0.9473234331	0.03247089774
570	0.947345161	0.03246420031
571	0.9473676326	0.03245727218
572	0.9473989981	0.03244759951
573	0.9474468439	0.03243283899
574	0.9474607698	0.03242854157
575	0.9474623012	0.03242806896
576	0.947492593	0.03241871905
577	0.9475052138	0.03241482269
578	0.9475287688	0.03240754942
579	0.94754925	0.03240122398
580	0.9475590488	0.03239819724
581	0.9475681799	0.03239537649
582	0.9476072379	0.03238330811
583	0.9476220047	0.03237874421
584	0.947656592	0.03236805195
585	0.9476896217	0.03235783791
586	0.9477050514	0.03235306537
587	0.9477289526	0.03234567109
588	0.9477310147	0.03234503307
589	0.9478036043	0.03232256535
590	0.9478398522	0.03231134017
591	0.947890779	0.03229556266
592	0.947939915	0.03228033263
593	0.9479761744	0.0322690892
594	0.9480010456	0.03226137478
595	0.9480123995	0.03225785247
596	0.9480508845	0.03224591046
597	0.9480999696	0.03223067277
598	0.9481220095	0.03222382848
599	0.9481597769	0.0322120968
600	0.9482628471	0.03218005839
601	0.9482792105	0.03217496905
602	0.9482907253	0.03217138723
603	0.948307068	0.03216630292
604	0.9483218153	0.03216171429
605	0.9483233621	0.03216123297
606	0.9483428702	0.03215516192
607	0.948449781	0.03212187014
608	0.9484659862	0.03211682086
609	0.9485358789	0.03209503436
610	0.9485529805	0.03208970131
611	0.948556059	0.03208874119
612	0.9486192695	0.03206902099
613	0.9486995168	0.03204396823
614	0.9487996616	0.0320126761
615	0.9488265033	0.03200428369
616	0.9489405749	0.03196859318
617	0.9489570711	0.03196342858
618	0.9489614937	0.03196204382
619	0.948985841	0.03195441936
620	0.949021476	0.03194325683
621	0.9490403301	0.03193734928
622	0.949060552	0.03193101192
623	0.9490691592	0.03192831412
624	0.9490765898	0.03192598493
625	0.9491051398	0.0319170341
626	0.9491075734	0.03191627101
627	0.9491405026	0.03190594387
628	0.9491615394	0.03189934462
629	0.9491822646	0.03189284181
630	0.9491955938	0.03188865887
631	0.9492142459	0.0318828046
632	0.9492506917	0.0318713624
633	0.9492712535	0.03186490515
634	0.9493066939	0.03185377239
635	0.9493284252	0.0318469441
636	0.9493570503	0.03183794744
637	0.949376144	0.03183194502
638	0.9494105137	0.03182113745
639	0.9494252445	0.03181650422
640	0.9494466622	0.03180976658
641	0.9495449821	0.03177881852
642	0.9495509263	0.03177694652
643	0.9495812735	0.03176738751
644	0.949594171	0.03176332408
645	0.9496233437	0.03175413113
646	0.9496374035	0.03174969963
647	0.9496420391	0.03174823842
648	0.9496730255	0.03173846919
649	0.949682599	0.03173545032
650	0.9497045957	0.03172851286
651	0.9497370444	0.03171827615
652	0.9497822168	0.03170402
653	0.949803752	0.03169722137
654	0.949811996	0.03169461836
655	0.9498308631	0.03168866036
656	0.949851537	0.03168213049
657	0.9498726914	0.03167544745
658	0.9498953641	0.0316682832
659	0.9499083103	0.03166419166
660	0.9499304158	0.03165720417
661	0.9499536184	0.03164986824
662	0.9499931909	0.03163735273
663	0.9500107089	0.03163181077
664	0.9500377611	0.03162325066
665	0.9500625744	0.031615397
666	0.9501057923	0.03160171338
667	0.9501152963	0.03159870346
668	0.9501384453	0.03159137093
669	0.9501683088	0.03158190901
670	0.9501948483	0.03157349791
671	0.9502525649	0.03155519817
672	0.9502637766	0.03155164213
673	0.9503119459	0.03153635961
674	0.9503316864	0.03153009448
675	0.9503479827	0.03152492149
676	0.9503538224	0.03152306759
677	0.9503812147	0.03151436996
678	0.9504132746	0.03150418721
679	0.9504665074	0.03148727234
680	0.9505133331	0.03147238582
681	0.9505187133	0.03147067491
682	0.9505272192	0.03146796988
683	0.9505673103	0.03145521699
684	0.9505856092	0.03144939444
685	0.9506108033	0.03144137613
686	0.95063461	0.0314337975
687	0.9506561193	0.03142694864
688	0.9506719708	0.03142190034
689	0.950675756	0.03142069475
690	0.9506997235	0.03141305988
691	0.9507224652	0.0314058138
692	0.9507439622	0.03139896275
693	0.9507666119	0.03139174276
694	0.9508093759	0.03137810638
695	0.9508288134	0.0313719063
696	0.950850787	0.03136489578
697	0.950859639	0.03136207117
698	0.9508874254	0.03135320307
699	0.9508914908	0.0313519054
700	0.9508999324	0.03134921064
701	0.9509021343	0.03134850768
702	0.9509262795	0.0313407985
703	0.950945465	0.03133467151
704	0.9509510644	0.03133288309
705	0.9509603286	0.03132992395
706	0.9509768383	0.03132464974
707	0.950992057	0.03131978714
708	0.9509941393	0.03131912177
709	0.9510192386	0.03131110039
710	0.9510335788	0.03130651655
711	0.9510346508	0.03130617387
712	0.9510500519	0.03130125009
713	0.9510568607	0.03129907306
714	0.9510772695	0.03129254668
715	0.9510925625	0.03128765536
716	0.9511002348	0.03128520115
717	0.9511278339	0.03127637119
718	0.9511393465	0.03127268716
719	0.9511600537	0.03126605976
720	0.9511844884	0.03125823754
721	0.9512022556	0.03125254857
722	0.951254121	0.03123593552
723	0.9512664885	0.0312319728
724	0.9512769578	0.03122861788
725	0.951277884	0.03122832105
726	0.9513062882	0.0312192169
727	0.9513224216	0.03121404465
728	0.9513448357	0.0312068574
729	0.9513607055	0.03120176762
730	0.9513914189	0.03119191486
731	0.9513928203	0.03119146523
732	0.9514387383	0.03117672884
733	0.9514736325	0.03116552565
734	0.9515100077	0.03115384267
735	0.9515188777	0.03115099313
736	0.9515291246	0.03114770095
737	0.9515336741	0.03114623916
738	0.9515547554	0.03113946461
739	0.9515751531	0.03113290833
740	0.951589439	0.03112831569
741	0.9516212825	0.03111807623
742	0.9516373077	0.03111292197
743	0.9516493762	0.03110903973
744	0.9516685388	0.03110287445
745	0.9516795051	0.03109934569
746	0.9516887717	0.03109636352
747	0.9517104047	0.03108940051
748	0.95172893	0.03108343653
749	0.9517536357	0.0310754811
750	0.9517792601	0.03106722765
751	0.9518120782	0.03105665397
752	0.9518370399	0.03104860913
753	0.9518417027	0.03104710614
754	0.951842183	0.03104695132
755	0.9518656932	0.031039372
756	0.9518883738	0.03103205834
757	0.9519085056	0.03102556515
758	0.9519396249	0.03101552543
759	0.9519547822	0.0310106342
760	0.9519790749	0.03100279338
761	0.952003656	0.03099485745
762	0.9520182186	0.03099015503
763	0.9520287958	0.03098673907
764	0.9520440589	0.03098180913
765	0.9520835011	0.03096906574
766	0.9521038114	0.03096250163
767	0.9521134655	0.03095938101
768	0.9521501215	0.03094752941
769	0.9521782541	0.03093843052
770	0.9521904741	0.03093447737
771	0.9522253657	0.03092318728
772	0.9522525846	0.030914377
773	0.9522618132	0.03091138928
774	0.9523156742	0.03089394635
775	0.9523684984	0.03087682963
776	0.9524135571	0.03086222165
777	0.9524291424	0.03085716731
778	0.9524528924	0.03084946354
779	0.9524813011	0.03084024612
780	0.9524837412	0.03083945427
781	0.9525024826	0.03083337182
782	0.9525096327	0.03083105096
783	0.9525335175	0.03082329689
784	0.9526028211	0.03080078684
785	0.9526082322	0.03079902863
786	0.9526107652	0.03079820553
787	0.9526222791	0.03079446388
788	0.9526522124	0.03078473434
789	0.9526657033	0.03078034825
790	0.952684468	0.03077424654
791	0.9526935207	0.03077130242
792	0.9527017274	0.03076863323
793	0.952719725	0.03076277875
794	0.9527392685	0.03075642013
795	0.9527821846	0.03074245243
796	0.9527958689	0.03073799735
797	0.9528129865	0.03073242359
798	0.9528144829	0.03073193628
799	0.9528211725	0.03072975773
800	0.9528235498	0.03072898352
801	0.9528342776	0.03072548948
802	0.9528464872	0.03072151233
803	0.9528512906	0.03071994751
804	0.9528833311	0.03070950767
805	0.9528834763	0.03070946035
806	0.9528962337	0.03070530259
807	0.9529060552	0.03070210127
808	0.9529318557	0.03069369004
809	0.9529375739	0.03069182552
810	0.9529722229	0.03068052524
811	0.9529952577	0.03067301046
812	0.9530056336	0.03066962486
813	0.9530063301	0.03066939761
814	0.9530270068	0.03066264977
815	0.9530312423	0.03066126732
816	0.9530385754	0.03065887369
817	0.9530560175	0.03065317961
818	0.9530697403	0.03064869898
819	0.9530913485	0.03064164233
820	0.953124645	0.03063076545
821	0.9531289809	0.03062934877
822	0.9531625563	0.03061837635
823	0.9531916861	0.03060885355
824	0.9531964224	0.03060730493
825	0.9532125937	0.03060201684
826	0.9532413227	0.03059262008
827	0.9532582808	0.03058707204
828	0.9532586255	0.03058695925
829	0.9532731666	0.03058220114
830	0.9533054083	0.03057164837
831	0.9533061625	0.03057140148
832	0.9533156688	0.03056828933
833	0.9533443988	0.0305588819
834	0.95334946	0.03055722433
835	0.9533507737	0.03055679406
836	0.9533514574	0.03055657015
837	0.9533872475	0.03054484595
838	0.953394381	0.0305425086
839	0.9534069584	0.03053838711
840	0.9534219646	0.03053346897
841	0.953444779	0.03052599025
842	0.9534630686	0.03051999346
843	0.9534742728	0.03051631926
844	0.9534987346	0.03050829591
845	0.9535176485	0.03050209083
846	0.9535378951	0.03049544711
847	0.9535928469	0.03047740796
848	0.953612613	0.03047091666
849	0.9536330843	0.03046419234
850	0.9536459843	0.03045995424
851	0.9536535319	0.03045747432
852	0.9536557731	0.0304567379
853	0.9536788531	0.03044915301
854	0.9536944361	0.03044403086
855	0.9537239046	0.03043434213
856	0.9537286318	0.03043278764
857	0.953742398	0.03042826026
858	0.9537590538	0.0304227817
859	0.9537764131	0.03041707063
860	0.9538027766	0.03040839525
861	0.9538245767	0.03040121968
862	0.9538258298	0.03040080717
863	0.9538665403	0.03038740241
864	0.9538697826	0.03038633456
865	0.9539052215	0.03037466038
866	0.9539174028	0.03037064662
867	0.9539391342	0.03036348477
868	0.953963619	0.03035541345
869	0.9539651389	0.03035491235
870	0.9539765193	0.03035116007
871	0.954001317	0.03034298229
872	0.9540637475	0.03032238418
873	0.9540790351	0.03031733811
874	0.9541027023	0.0303095245
875	0.9541401659	0.03029715191
876	0.9541512437	0.03029349245
877	0.9541539513	0.03029259792
878	0.9541639576	0.03028929194
879	0.9541811629	0.0302836066
